,user_id,loneliness_binary,satisfaction_with_life,foodbank,neighbours,close_family_or_friends,community_or_faith_group,worry_about_rent_payment,working_full_time,working_part_time,unemployed,retired,not_working_house_or_child,not_working_sick_or_disabled,student,added_food_listings,imd_decile,added_non_food_listings,msoa_usage,listing_rank,added_comments,added_stories,received_likes_comments,received_likes_stories,received_comments,given_ratings,received_ratings,donated_food_listings,donated_non_food_listings,number_of_conversations,messages_count,max_requests_month,monthly_burstiness,max_requests_month_food,max_requests_month_non_food,imd_score,income_score,employment_score,education_score,health_score,crime_score,barriers_score,living_environment_score,income_deprivation_affecting_children_score,income_deprivation_affecting_older_score,children_young_people_score,adult_skills_score,geographical_barriers_score,wider_barriers_score,indoors_score,outdoors_score,income_decile,employment_decile,education_decile,health_decile,crime_decile,barriers_decile,living_environment_decile,uc_claimants_22_pop,pc_of_pupils_taking_fsm,pct_16to24,pct_25to49,pct_50to64,pct_over65,pop_density,pct_other_lone_parent_children,pct_non_white,closeness_centrality,betweenness_centrality,degree_centrality,clustering,pagerank,dst_bus_coach_ts,dst_bus_coach_stop_street,dst_tram_metro_underground_access,dst_tram_metro_underground_platform,dst_railway_access,Population ,Average population per park or public garden or playing field,Number of flats within built up area,Number of flats in built up area with gardens,Average garden size for flats in built up area,Number of houses within built up area,Number of houses in built up area with gardens,Average garden size for houses in built up area ,embeddedness_score,gender_Female,gender_Male,gender_Non binary/ other,gender_Prefer not to say,illness_No,illness_Prefer not to say,illness_Yes,household_composition_Living on my own (NO children or children have left home),household_composition_Living on my own WITH children under 18,"household_composition_Living with other adult family members (i.e. aged 18 or older, such as adult children, parents and/ or elderly relatives)","household_composition_Living with other adults that are non-family members, such as friends/ flatmates",household_composition_Living with partner/ spouse (NO children or children have left home),household_composition_Living with partner/ spouse/ older relative WITH children under 18,neighbourhood_comparison_Better,neighbourhood_comparison_Much better,neighbourhood_comparison_Much worse,neighbourhood_comparison_The same,neighbourhood_comparison_Worse,turn_to_friends_and_family_Not at all,turn_to_friends_and_family_To a large extent,turn_to_friends_and_family_To some extent,pre_payment_Don't know,pre_payment_No,pre_payment_Yes,fuel_security_label_High fuel-security,fuel_security_label_Low fuel-security,fuel_security_label_Marginal fuel-security,fuel_security_label_Very low fuel-security,household_food_security_label_High food-security,household_food_security_label_Low food-security,household_food_security_label_Marginal food-security,household_food_security_label_Very low food-security,house_desc_Buying the house on a mortgage,house_desc_Living in a night shelter/ hostel,house_desc_Living in rented accommodation arranged by the Local Authority,house_desc_Living in rented accommodation from Housing Association,house_desc_Living in student accommodation/ student halls,house_desc_Owning the house outright,house_desc_Renting from private landlord,house_desc_Temporarily living with friends and/ or family while attempting to find permanent accommodation,epc_rating_A,epc_rating_B,epc_rating_C,epc_rating_D,epc_rating_Don't know,epc_rating_E,epc_rating_F,epc_rating_G,worry_about_energy_payment_1 or 2 months,worry_about_energy_payment_Almost every month,worry_about_energy_payment_Never,worry_about_energy_payment_Some months but not every month,"income_range_Less than Â£14,900 p.a.","income_range_More than Â£58,900 p.a.",income_range_Prefer not to say,"income_range_Â£14,901- Â£24,300 p.a.","income_range_Â£24,301- Â£37,900 p.a.","income_range_Â£37,901- Â£58,900 p.a.",isolation_Hardly ever or never,isolation_Often,isolation_Some of the time,lack_companionship_Hardly ever or never,lack_companionship_Often,lack_companionship_Some of the time
25,414510,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,9,0,1,2,0,0,0,0,0,1,0,0,0,3,7,1,0,1,0,7.828,0.07,0.037,7.055,-1.061,0.149,13.889,18.274,0.141,0.073,-0.555,0.235,-0.722,0.753,0.038,0.181,7,9,8,9,5,8,6,0.055311271,0.045270816,9.048831289,34.23975931,19.35894469,18.00509141,4124.682804,12.6,7.7,0,0,2.29E-05,0,8.72E-06,15399.16135,11540.72238,954.2386586,1007.899666,2447.875093,8627,11924.51,926,599,247.04,2628,2616,228.03,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0
26,420698,1,6,0,0,0,0,4,1,0,0,0,0,0,0,0,8,0,4,4,0,0,0,0,0,5,4,0,0,97,204,15,1.935185185,15,0,9.611,0.064,0.051,5.8,-0.665,-0.094,19.168,25.654,0.075,0.087,-0.857,0.239,-0.643,1.829,0.309,0.509,7,8,9,8,6,6,4,0.070718369,0,8.165548098,38.6154611,18.04623415,13.70867512,8488.616533,11.9,17.1,0,0,0.000137558,0.666666667,8.72E-06,7016.350104,9470.920093,3808.215084,3787.504273,687.8826843,7996,9165.9,1080,911,228.6,2229,2211,170.76,9.17E-05,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
27,425893,0,5,0,0,0,0,3,0,0,1,0,0,0,0,0,5,0,4,3,0,0,0,0,0,0,0,0,0,12,12,6,0.75,6,0,18.843,0.114,0.07,3.255,0.054,0.599,25.39,37.759,0.22,0.304,-0.615,0.115,-0.571,3.024,0.021,1.914,5,6,9,5,3,4,2,0.075529029,0.217770035,12.71839392,62.49593055,9.278350515,5.914270212,17455.93561,10.5,29.7,0,0,2.29E-05,0,8.72E-06,8080.301703,15126.79147,805.876719,777.2473705,889.1615843,9380,42844.27,3442,3070,63.34,1062,1051,59.99,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
28,2155141,0,6,0,0,0,0,4,0,0,0,0,1,0,0,163,7,1,3,4,0,0,0,0,0,31,57,298,1,482,1301,43,15.28650138,40,12,13.41,0.07,0.046,4.889,-0.416,0.123,27.627,37.983,0.087,0.143,-0.376,0.119,-0.373,3.167,0.322,1.58,7,8,9,7,5,3,2,0.044908062,0,8.592644979,39.38000943,19.1301273,14.427157,9179.768172,8.9,16.7,0.149742729,0.000309295,0.003117979,0.043437977,0.00017235,9713.332584,12651.07292,223.1892626,224.5400828,1610.155043,8513,6543.17,2097,1687,118.72,1731,1714,118.33,0.000135439,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
29,16352,0,8,0,0,0,0,1,1,0,0,0,0,0,0,1,8,6,2,3,0,0,0,0,0,9,4,1,5,19,69,1,0,0,1,9.773,0.05,0.031,2.437,-1.13,-0.272,36.748,24.156,0.045,0.103,-0.751,0.102,0.299,3.367,0.023,0.836,8,10,10,10,7,2,4,0.075535513,0.133371169,6.70800451,37.99323563,14.99436302,19.68714769,3245.117822,10.2,50.8,0.142798776,6.85E-05,0.000848274,0.028528529,3.56E-05,5443.814167,15923.50269,544.6003187,541.2844543,588.7578472,6941,12013.2,1718,662,231.37,1377,1367,344.03,2.42E-05,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
30,465397,0,6,0,1,1,0,3,0,1,0,1,0,0,0,0,6,0,4,2,0,0,0,0,0,0,1,0,0,6,6,5,0,5,0,16.959,0.156,0.103,5.247,-0.77,0.184,16.959,22.127,0.211,0.157,-0.452,0.174,-0.957,1.657,-0.447,1.144,4,4,9,9,5,7,5,0.058738516,0.18956044,7.783627542,44.19324868,17.43573862,13.56457107,14234.30532,13.2,21.8,0,0,2.29E-05,0,8.72E-06,3181.665214,18293.34466,357.0397033,358.1432819,528.1799689,9501,35986.45,2923,2408,119.93,919,880,95.68,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
31,478399,0,9,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,4,3,0,0,0,0,0,2,1,0,0,8,25,7,4.5,7,0,35.185,0.21,0.12,9.728,0.572,1.427,41.542,31.804,0.295,0.36,-0.524,0.275,-0.677,5.35,-0.648,1.996,2,3,7,3,1,1,3,0.152214177,0.358426674,9.866980973,41.91783128,14.87624179,8.284222933,19917.38943,29.3,63,0,0,6.88E-05,0.333333333,8.72E-06,5869.233841,12692.3013,2739.891635,2738.086376,750.4896969,12071,16613.9,4528,2791.77,137.93,374,372,64.97,2.29E-05,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
32,320947,1,4,0,0,0,0,4,0,0,0,0,0,0,1,0,4,0,3,3,0,0,0,0,0,0,1,0,0,9,23,2,0.2,1,1,21.555,0.111,0.07,23.241,-0.175,0.307,37.553,30.655,0.137,0.331,0.616,0.281,-0.059,4.25,0.103,1.294,5,6,4,6,4,1,3,0.140197152,0.175257732,8.957040282,50.01825484,14.62820981,8.701472557,9656.80364,17,37.6,0,0,0.000183411,0.035714286,8.72E-06,8572.500285,14537.76962,1054.739972,1061.95578,933.6012219,8207,8305.73,2233,2040.17,132.81,961,949,112.76,6.55E-06,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
33,2170782,0,5,1,1,1,0,2,0,0,0,0,0,1,0,2,4,1,3,4,0,0,0,0,0,19,10,2,1,145,777,22,2.518867925,22,9,23.702,0.138,0.076,17.384,-0.087,-0.207,38.51,44.211,0.199,0.241,-0.182,0.336,-0.923,5.102,0.762,1.334,4,6,5,6,7,1,1,0.117855843,0.227698066,12.78667637,43.37459046,14.97087732,8.263560248,16831.2794,21.8,56,0.133103047,8.70E-05,0.000939979,0.050733496,6.59E-05,10290.36636,8903.91618,1354.779357,1347.18173,893.1449924,10969,19390.09,1350,1102,83.05,2590,2576,64.4,4.77E-05,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
34,522517,0,8,1,0,1,0,4,0,0,1,0,0,0,1,0,2,0,2,4,0,0,0,0,0,0,0,0,0,84,87,29,7.642857143,29,0,38.58,0.244,0.186,39.879,0.662,0.459,33.349,19.469,0.306,0.289,0.448,0.472,0.005,3.503,0.065,0.273,2,2,2,3,3,2,5,0.154577465,0.097597598,11.39964789,35.83626761,15.42253521,10.24647887,8361.34581,20.9,17,0,0,0.000137558,0.266666667,8.72E-06,19171.57217,7435.519037,4823.513608,4844.664558,3614.657801,11227,12217.7,1728,1442,154.43,2887,2881,134.11,3.67E-05,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
35,2171445,0,5,1,1,1,0,2,0,0,0,0,0,1,0,0,2,0,4,4,0,0,0,0,0,2,4,0,0,52,189,12,3.466666667,11,1,39.266,0.252,0.146,14.664,0.788,0.921,44.94,32.628,0.305,0.562,-0.294,0.317,-1.319,6.123,-0.469,1.95,2,3,6,2,2,1,3,0.121793065,0.322600243,9.294239263,49.2059017,14.07762428,8.43905648,16772.60693,22.7,53.9,0,0,0.000252189,0.154545455,8.72E-06,4066.710475,14866.36808,1202.486353,1260.056036,701.43289,10632,16899.9,3666,2480,115.58,545,530,77.41,3.90E-05,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
36,2177761,0,3,0,1,0,0,3,0,0,1,0,0,0,0,0,6,2,2,2,0,0,0,0,0,0,0,0,1,8,28,3,0,0,3,17.141,0.085,0.055,11.394,-0.242,0.442,34.073,31.496,0.116,0.175,-0.129,0.251,0.044,3.544,0.498,0.747,6,8,7,7,4,2,3,0.08731331,0.2,33.46463154,35.63925817,9.469883473,7.237813885,6050.56449,13.9,42.3,0.112667709,3.24E-06,0.000114632,0,1.44E-05,2920.505732,20830.21573,870.3505002,926.3124426,3573.66543,12194,7470.5,1875,1011.35,191.64,1822,1796,158.36,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
37,658302,1,4,0,0,0,0,4,1,0,0,0,0,0,0,179,2,0,2,4,3,1,6,5,1,25,20,75,0,94,316,4,1,4,0,37.586,0.256,0.146,31.712,0.197,0.739,47.291,15.091,0.335,0.356,0.49,0.397,0.472,4.523,-0.385,0.399,2,3,3,4,2,1,6,0.079970011,0.199087279,9.309009122,34.38710484,18.11820567,13.45745345,3110.457914,21.7,16,0.127569691,4.87E-05,0.000848274,0.069277108,0.000133698,7863.996861,24561.90002,5370.221319,5370.092047,1576.141415,7927,6167.09,967,557,239.06,2218,2184,232.52,5.88E-05,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
38,670364,0,8,0,0,0,0,3,1,0,0,0,0,0,0,0,8,0,3,3,0,0,0,0,0,2,0,0,0,8,13,3,0.5,3,0,11.093,0.043,0.034,1.32,-1.53,0.081,33.781,38.498,0.02,0.131,-0.994,0.059,-1.574,4.709,-0.23,2.222,9,10,10,10,5,2,2,0.024013722,0.002787586,9.291023442,43.28187536,16.25214408,13.83647799,12330.27174,5.2,20.7,0,0,9.17E-05,0.25,8.72E-06,5957.893486,14724.63117,712.154081,754.8103347,972.9084575,6907,28024.24,4027,3565.34,66.11,519,332,59.49,2.29E-05,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
39,2181586,0,9,0,0,0,0,3,0,0,0,0,0,0,0,1,3,44,3,4,0,0,0,0,0,22,18,0,37,62,176,2,0.222222222,0,2,29.949,0.197,0.129,21.127,0.171,0.54,32.873,33.585,0.247,0.394,0.436,0.29,-0.716,4.344,0.162,1.444,3,3,4,5,3,2,3,0.164715719,0.227655987,10.91137124,44.50947603,16.84782609,9.280936455,15667.46341,27.4,44.4,0.155414711,0.000215456,0.000939979,0.023170732,3.52E-05,7360.451269,14339.61811,542.4602913,566.7859466,1189.644069,7222,8328.88,928,787,91.62,1693,1690,69.79,2.18E-05,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
40,680615,0,6,0,0,0,0,1,0,1,0,0,0,0,0,4,6,2,3,4,0,0,0,0,0,1,5,2,1,71,131,16,1.666666667,16,0,16.373,0.101,0.081,11.946,0.065,0.323,18.04,23.038,0.103,0.168,-0.41,0.295,-1.169,1.998,0.273,0.286,5,5,7,5,4,6,4,0.101062574,0.206749418,10.36599764,36.70602125,17.94569067,11.82998819,8377.211846,17.9,19.2,0.1234902,1.71E-05,0.000504379,0.173913043,3.24E-05,7147.140168,10086.05062,2341.561356,2324.757409,546.9576638,8373,8704.32,801,661,209.79,2477,2466,158.06,8.77E-05,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
41,701171,0,5,0,0,0,0,3,1,0,0,0,0,0,0,287,8,5,4,4,8,1,7,2,20,33,27,237,2,154,327,1,0,1,0,10.995,0.08,0.05,2.759,-0.335,-0.093,20.423,28.798,0.138,0.163,-0.712,0.117,-0.448,1.819,0.163,1.058,6,8,10,7,6,5,3,0.082677578,0.155991736,9.306473612,54.52733186,12.09736649,8.90777463,9098.707105,10,34.6,0.15020031,3.90E-05,0.001260947,0.031313131,7.39E-05,12171.27076,9740.167511,575.24348,571.4639777,540.0403385,9384,7661.15,3133,2144,109.5,1349,1328,102.48,3.95E-05,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
42,813869,0,6,0,1,0,0,3,1,0,0,0,0,0,0,0,9,0,4,3,0,0,0,0,0,3,1,0,0,9,34,3,0.388888889,3,0,7.296,0.046,0.036,1.477,-1.413,0.52,17.762,19.701,0.03,0.106,-1.252,0.151,-1.086,1.896,-0.206,0.694,9,9,10,10,3,6,5,0.055078231,0.063885956,9.143528986,32.12444605,20.92791897,19.95116216,2945.679557,10.4,16.6,0,0,6.88E-05,0.166666667,8.72E-06,15054.21322,21724.30926,1002.370443,1004.967406,2394.240199,10988,7163.24,1624,1079,317.24,2950,2914,274.67,1.15E-05,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
43,2223107,0,8,0,0,0,0,3,0,1,0,0,0,0,0,0,2,14,4,4,0,0,0,0,0,20,14,0,8,81,242,15,5.04,0,15,35.261,0.253,0.154,33.488,-0.019,0.569,40.324,16.516,0.302,0.431,0.295,0.437,-0.193,4.779,-0.685,0.805,2,2,3,5,3,1,6,0.1748874,0.202302632,10.99637482,36.44952214,16.26936175,11.06228716,4276.592356,25.3,36.2,0.124378482,0.000132103,0.000985832,0.05654102,1.55E-05,6159.63254,7480.447074,4186.02472,4181.805686,1664.822299,9113,23742.42,1669,910,153.93,1794,1752,155.13,5.57E-05,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
44,822062,0,8,0,0,1,0,1,1,0,0,0,0,0,0,0,3,0,4,2,0,0,0,0,0,2,2,0,0,6,14,5,0,5,0,26.797,0.121,0.06,10.809,-0.291,1.064,44.213,52.45,0.23,0.278,-0.171,0.248,-1.045,5.931,0.906,1.665,5,7,7,7,1,1,1,0.163301487,0.257636888,12.2525362,52.65438787,12.44952231,6.924061854,12799.8378,16,58.4,0,0,4.59E-05,1,8.72E-06,9462.563977,10543.78343,842.1077144,834.7797331,556.3338921,10241,20773.7,3130,2265,112.76,1202,1179,54.16,4.59E-05,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
45,34975,0,4,1,0,1,1,2,0,0,0,0,0,1,0,0,4,0,3,2,0,0,0,0,0,0,1,0,0,2,3,1,0,0,1,26.263,0.249,0.119,14.84,-0.141,-0.442,32.893,19.173,0.348,0.386,0.085,0.268,-0.667,4.311,-0.559,0.968,2,3,6,6,8,2,5,0.128331283,0.2,9.730763974,45.25078584,14.44581112,9.676096761,12499.52782,20.6,38.5,0,0,4.59E-05,0,8.72E-06,11332.39409,9447.061034,668.7774815,650.6849697,1713.816893,7207,34246.87,2507,1407.14,443.08,503,491,138.21,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
46,2224061,0,7,0,0,0,0,3,1,0,0,0,0,0,0,1,6,10,4,4,0,0,0,0,0,5,5,1,6,38,113,9,1.272727273,8,1,14.555,0.13,0.073,4.839,-1.044,-0.257,29.565,19.421,0.103,0.296,-0.546,0.182,-0.123,3.081,-0.735,1.09,4,6,9,9,7,3,5,0.079148214,0.121887967,7.980778291,44.4737586,15.80137567,12.91811929,10949.20375,11.5,26.6,0.137913498,4.68E-05,0.000412674,0.039215686,2.22E-05,7203.073231,19060.86037,387.1324699,375.7224566,3309.513709,10586,7728.98,2719,1592,154.73,1553,1540,126.85,1.62E-05,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
47,2229015,0,8,0,0,0,0,3,1,0,0,0,0,0,0,0,3,13,3,3,0,0,0,0,0,3,5,0,8,24,81,1,0,1,1,27.209,0.109,0.061,14.298,-0.06,0.489,57.969,47.623,0.145,0.488,0.052,0.265,0.232,6.428,0.933,1.24,5,7,6,6,3,1,1,0.152444076,0.299788136,14.20286424,44.70351521,14.47508581,6.36761747,1999.530796,27.2,57.8,0.125742474,3.14E-06,0.000366821,0.045833333,1.45E-05,8304.751664,12376.85815,536.0540245,512.911118,1376.236983,8539,13798.81,2046,957,158.1,1281,1271,95.84,1.68E-05,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
48,2235968,1,4,1,1,1,0,4,0,0,0,0,0,1,0,1,6,6,3,4,0,0,0,0,0,24,18,0,4,91,374,20,8.342105263,15,5,14.584,0.093,0.08,6.51,-0.745,0.347,18.193,31.576,0.083,0.127,-0.2,0.134,-0.864,1.841,0.28,1.124,6,5,8,9,4,6,3,0.052349417,0.278601695,7.726269316,42.32103437,16.60885105,14.36980973,18240.64627,12.7,22.9,0.111731671,1.34E-05,0.000939979,0.014634146,9.85E-06,3446.955678,19396.99675,560.9554457,552.1451811,516.7290814,9464,31970.35,2993,2228,142.22,716,693,89.93,1.38E-05,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
49,40273,0,6,1,0,0,1,2,0,1,0,0,0,0,0,416,3,14,3,4,15,0,21,0,0,71,56,782,9,798,2543,34,9.300411523,32,6,30.192,0.222,0.15,4.99,0.294,0.769,31.231,26.784,0.242,0.389,-0.593,0.194,-1.248,4.345,-0.47,1.528,2,3,9,4,2,2,4,0.137307598,0.326216909,11.32421207,42.80478866,16.82140239,10.92108478,18456.11024,15.1,36.3,0.165150661,0.000490785,0.005800358,0.027504079,0.000327753,8757.876051,14147.93797,1288.737521,1279.507028,1228.25203,8243,18039.07,3316,2612,95.07,674,663,142.6,0.000159534,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
50,2242406,0,5,0,0,1,0,2,1,0,0,0,0,0,0,1549,9,156,3,4,4,0,26,0,0,100,79,1082,107,700,1787,16,1.805555556,8,14,8.595,0.058,0.052,0.252,-0.551,-0.132,16.071,27.375,0.06,0.126,-2.084,0.098,-0.648,1.163,0.088,1.038,8,8,10,8,6,7,4,0.074526655,0.154040404,8.714918759,45.40083255,15.42903182,10.75600913,8023.109657,8,21.3,0.167215472,0.001156608,0.004883305,0.034085369,0.000437738,12461.6509,9481.189695,986.5768495,948.7195082,320.8940944,7502,15075.31,1825,1413,194.95,1266,1234,153.5,0.000166449,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
51,40118,0,7,0,0,1,0,4,1,0,0,0,0,0,0,0,6,1,4,3,0,0,0,0,0,2,2,0,1,12,30,1,0,0,1,15.635,0.066,0.041,1.31,-0.409,0.32,28.454,54.718,0.114,0.205,-1.01,0.071,-1.562,4.023,1.051,1.539,7,9,10,7,4,3,1,0.069570136,0.133333333,5.797511312,50.48076923,17.59049774,10.29411765,10735.92148,8.4,20.7,0.1298048,1.02E-05,0.000229263,0.088888889,9.14E-06,5362.441651,16240.84364,1514.12831,1508.383967,963.7690203,7221,18652.53,3156,2544.39,173.59,631,619,152.03,2.04E-05,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
52,2257589,0,4,1,0,0,0,4,0,0,1,0,0,0,0,23,2,0,2,4,0,0,0,0,0,15,16,11,0,131,221,84,53.56269113,77,7,36.797,0.259,0.126,29.957,0.592,1.149,31.956,26.411,0.323,0.625,-0.139,0.452,-1.513,4.486,-0.375,1.428,2,3,3,3,1,2,4,0.162562881,0.250569476,9.849086577,43.61486188,14.28823581,7.810431559,14877.00236,27,61,0.12005224,6.14E-05,0.000641937,0.100529101,2.13E-05,6983.444531,14365.42374,207.349449,216.6527252,211.0771203,11327,38256.04,3572,2441,149.59,1414,1402,102.29,6.45E-05,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
53,2262433,1,7,0,0,1,0,3,1,0,0,0,0,0,0,0,5,1,4,2,0,0,0,0,0,1,2,0,1,2,10,1,0,0,1,19.542,0.129,0.078,9.307,-0.002,-0.829,32.858,37.333,0.241,0.377,-0.009,0.176,-0.865,4.444,0.489,1.283,4,6,7,5,9,2,2,0.060360486,0.524590164,9.864468353,60.89143496,13.38549672,4.513064133,18690.3203,6.6,29.4,0.129298083,1.56E-07,0.000114632,0.05,9.48E-06,4806.808165,17911.396,893.9212136,886.3312623,867.3159292,14056,12003.57,7570,2090.72,148.48,173,136,46.93,5.73E-06,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
